2025-08-06 22:21:59.406 | INFO     | src.utils.logging_config:setup_logging:75 | Logging initialized with level: INFO
2025-08-07 18:16:47.210 | INFO     | __main__:main:234 | Agent session ended. Total sessions processed: 4
2025-08-07 18:16:47.210 | INFO     | __main__:main:243 | DevOps Agent shutdown complete
2025-08-07 18:16:47.210 | INFO     | __main__:main:244 | ==================================================
2025-08-07 23:05:38.565 | INFO     | src.utils.logging_config:setup_logging:75 | Logging initialized with level: INFO
2025-08-07 23:05:38.565 | INFO     | src.utils.logging_config:setup_logging:77 | Log file: logs/devops_agent.log
2025-08-07 23:05:38.565 | INFO     | src.utils.logging_config:setup_logging_from_env:114 | Logging configured using Pydantic settings
2025-08-07 23:05:38.565 | INFO     | __main__:main:30 | Starting DevOps Incident Response Agent
2025-08-07 23:05:38.565 | INFO     | __main__:main:31 | ==================================================
2025-08-07 23:05:38.565 | INFO     | __main__:main:37 | Configuration settings loaded successfully
2025-08-07 23:05:38.565 | INFO     | __main__:main:43 | All required settings are present
2025-08-07 23:05:38.565 | INFO     | __main__:main:49 | Environment: development
2025-08-07 23:05:38.565 | INFO     | __main__:main:50 | Available LLM providers: ['gemini', 'openai', 'mistral']
2025-08-07 23:05:38.565 | INFO     | __main__:main:53 | Debug mode: False
2025-08-07 23:05:38.565 | INFO     | __main__:main:96 | LLM configuration created for gemini model: gemini-2.5-flash
2025-08-07 23:05:38.565 | INFO     | llms.factory:create_provider:73 | Creating gemini provider with model: gemini-2.5-flash
2025-08-07 23:05:38.565 | INFO     | llms.base:_validate_environment:101 | Environment validation passed for gemini provider
2025-08-07 23:05:38.565 | SUCCESS  | llms.factory:create_provider:79 | Successfully created gemini provider
2025-08-07 23:05:38.565 | INFO     | __main__:main:104 | LLM provider created successfully: gemini(gemini-2.5-flash)
2025-08-07 23:05:40.487 | SUCCESS  | llms.base:get_model:113 | Successfully created model instance for gemini
2025-08-07 23:05:40.487 | INFO     | __main__:main:113 | Model instance retrieved successfully
2025-08-07 23:05:40.487 | INFO     | tools.github.factory:__init__:41 | GitHub API client initialized successfully
2025-08-07 23:05:40.487 | INFO     | tools.github.factory:tools:84 | Successfully created 21 GitHub tools
2025-08-07 23:05:40.487 | INFO     | __main__:main:126 | Successfully loaded 21 GitHub tools
2025-08-07 23:05:40.487 | INFO     | __main__:main:136 | Prometheus tool initialized successfully
2025-08-07 23:05:40.487 | ERROR    | __main__:main:144 | Failed to initialize Kubernetes tools : 'property' object is not callable
2025-08-07 23:05:40.487 | CRITICAL | __main__:main:244 | Critical error in main function: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:05:40.487 | ERROR    | __main__:main:245 | Full traceback:
Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 255, in <module>
    main()
    └ <function main at 0x00000210E92FE5C0>

> File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 147, in main
    all_tools.append(github_tools,prometheus_tools,kubernetes_tools)
    │         │      │            └ PrometheusTool(prometheus_url='http://localhost:9090', headers={})
    │         │      └ [ListRepositoriesTool(github_client=<tools.github.github_tool.GitHubAPIClient object at 0x00000210F09AC9E0>), GetRepositoryTo...
    │         └ <method 'append' of 'list' objects>
    └ []

UnboundLocalError: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:05:40.500 | INFO     | __main__:main:250 | DevOps Agent shutdown complete
2025-08-07 23:05:40.501 | INFO     | __main__:main:251 | ==================================================
2025-08-07 23:08:15.234 | INFO     | src.utils.logging_config:setup_logging:75 | Logging initialized with level: INFO
2025-08-07 23:08:15.234 | INFO     | src.utils.logging_config:setup_logging:77 | Log file: logs/devops_agent.log
2025-08-07 23:08:15.235 | INFO     | src.utils.logging_config:setup_logging_from_env:114 | Logging configured using Pydantic settings
2025-08-07 23:08:15.235 | INFO     | __main__:main:30 | Starting DevOps Incident Response Agent
2025-08-07 23:08:15.235 | INFO     | __main__:main:31 | ==================================================
2025-08-07 23:08:15.235 | INFO     | __main__:main:37 | Configuration settings loaded successfully
2025-08-07 23:08:15.236 | INFO     | __main__:main:43 | All required settings are present
2025-08-07 23:08:15.236 | INFO     | __main__:main:49 | Environment: development
2025-08-07 23:08:15.236 | INFO     | __main__:main:50 | Available LLM providers: ['gemini', 'openai', 'mistral']
2025-08-07 23:08:15.237 | INFO     | __main__:main:53 | Debug mode: False
2025-08-07 23:08:15.237 | INFO     | __main__:main:96 | LLM configuration created for gemini model: gemini-2.5-flash
2025-08-07 23:08:15.237 | INFO     | llms.factory:create_provider:73 | Creating gemini provider with model: gemini-2.5-flash
2025-08-07 23:08:15.238 | INFO     | llms.base:_validate_environment:101 | Environment validation passed for gemini provider
2025-08-07 23:08:15.238 | SUCCESS  | llms.factory:create_provider:79 | Successfully created gemini provider
2025-08-07 23:08:15.238 | INFO     | __main__:main:104 | LLM provider created successfully: gemini(gemini-2.5-flash)
2025-08-07 23:08:15.742 | SUCCESS  | llms.base:get_model:113 | Successfully created model instance for gemini
2025-08-07 23:08:15.742 | INFO     | __main__:main:113 | Model instance retrieved successfully
2025-08-07 23:08:15.743 | INFO     | tools.github.factory:__init__:41 | GitHub API client initialized successfully
2025-08-07 23:08:15.743 | INFO     | tools.github.factory:tools:84 | Successfully created 21 GitHub tools
2025-08-07 23:08:15.743 | INFO     | __main__:main:126 | Successfully loaded 21 GitHub tools
2025-08-07 23:08:15.744 | INFO     | __main__:main:136 | Prometheus tool initialized successfully
2025-08-07 23:08:15.744 | ERROR    | __main__:main:145 | Failed to initialize Kubernetes tools : 'property' object is not callable
2025-08-07 23:08:15.744 | CRITICAL | __main__:main:245 | Critical error in main function: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:08:15.744 | ERROR    | __main__:main:246 | Full traceback:
Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 256, in <module>
    main()
    └ <function main at 0x000001B73B50E520>

> File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 148, in main
    all_tools.append(github_tools,prometheus_tools,kubernetes_tools)
    │         │      │            └ PrometheusTool(prometheus_url='http://localhost:9090', headers={})
    │         │      └ [ListRepositoriesTool(github_client=<tools.github.github_tool.GitHubAPIClient object at 0x000001B74383EC60>), GetRepositoryTo...
    │         └ <method 'append' of 'list' objects>
    └ []

UnboundLocalError: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:08:15.748 | INFO     | __main__:main:251 | DevOps Agent shutdown complete
2025-08-07 23:08:15.749 | INFO     | __main__:main:252 | ==================================================
2025-08-07 23:09:45.531 | INFO     | src.utils.logging_config:setup_logging:75 | Logging initialized with level: INFO
2025-08-07 23:09:45.531 | INFO     | src.utils.logging_config:setup_logging:77 | Log file: logs/devops_agent.log
2025-08-07 23:09:45.531 | INFO     | src.utils.logging_config:setup_logging_from_env:114 | Logging configured using Pydantic settings
2025-08-07 23:09:45.531 | INFO     | __main__:main:30 | Starting DevOps Incident Response Agent
2025-08-07 23:09:45.531 | INFO     | __main__:main:31 | ==================================================
2025-08-07 23:09:45.531 | INFO     | __main__:main:37 | Configuration settings loaded successfully
2025-08-07 23:09:45.531 | INFO     | __main__:main:43 | All required settings are present
2025-08-07 23:09:45.531 | INFO     | __main__:main:49 | Environment: development
2025-08-07 23:09:45.531 | INFO     | __main__:main:50 | Available LLM providers: ['gemini', 'openai', 'mistral']
2025-08-07 23:09:45.531 | INFO     | __main__:main:53 | Debug mode: False
2025-08-07 23:09:45.531 | INFO     | __main__:main:96 | LLM configuration created for gemini model: gemini-2.5-flash
2025-08-07 23:09:45.531 | INFO     | llms.factory:create_provider:73 | Creating gemini provider with model: gemini-2.5-flash
2025-08-07 23:09:45.531 | INFO     | llms.base:_validate_environment:101 | Environment validation passed for gemini provider
2025-08-07 23:09:45.531 | SUCCESS  | llms.factory:create_provider:79 | Successfully created gemini provider
2025-08-07 23:09:45.531 | INFO     | __main__:main:104 | LLM provider created successfully: gemini(gemini-2.5-flash)
2025-08-07 23:09:46.047 | SUCCESS  | llms.base:get_model:113 | Successfully created model instance for gemini
2025-08-07 23:09:46.047 | INFO     | __main__:main:113 | Model instance retrieved successfully
2025-08-07 23:09:46.047 | INFO     | tools.github.factory:__init__:41 | GitHub API client initialized successfully
2025-08-07 23:09:46.047 | INFO     | tools.github.factory:tools:84 | Successfully created 21 GitHub tools
2025-08-07 23:09:46.047 | INFO     | __main__:main:126 | Successfully loaded 21 GitHub tools
2025-08-07 23:09:46.047 | INFO     | __main__:main:136 | Prometheus tool initialized successfully
2025-08-07 23:09:46.047 | ERROR    | __main__:main:146 | Failed to initialize Kubernetes tools : 'property' object is not callable
2025-08-07 23:09:46.047 | CRITICAL | __main__:main:248 | Critical error in main function: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:09:46.047 | ERROR    | __main__:main:249 | Full traceback:
Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 259, in <module>
    main()
    └ <function main at 0x00000207E7D3E520>

> File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 149, in main
    all_tools = github_tools + kubernetes_tools
                └ [ListRepositoriesTool(github_client=<tools.github.github_tool.GitHubAPIClient object at 0x00000207EF10A2D0>), GetRepositoryTo...

UnboundLocalError: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:09:46.047 | INFO     | __main__:main:254 | DevOps Agent shutdown complete
2025-08-07 23:09:46.047 | INFO     | __main__:main:255 | ==================================================
2025-08-07 23:10:17.439 | INFO     | src.utils.logging_config:setup_logging:75 | Logging initialized with level: INFO
2025-08-07 23:10:17.445 | INFO     | src.utils.logging_config:setup_logging:77 | Log file: logs/devops_agent.log
2025-08-07 23:10:17.445 | INFO     | src.utils.logging_config:setup_logging_from_env:114 | Logging configured using Pydantic settings
2025-08-07 23:10:17.445 | INFO     | __main__:main:30 | Starting DevOps Incident Response Agent
2025-08-07 23:10:17.445 | INFO     | __main__:main:31 | ==================================================
2025-08-07 23:10:17.445 | INFO     | __main__:main:37 | Configuration settings loaded successfully
2025-08-07 23:10:17.445 | INFO     | __main__:main:43 | All required settings are present
2025-08-07 23:10:17.445 | INFO     | __main__:main:49 | Environment: development
2025-08-07 23:10:17.445 | INFO     | __main__:main:50 | Available LLM providers: ['gemini', 'openai', 'mistral']
2025-08-07 23:10:17.445 | INFO     | __main__:main:53 | Debug mode: False
2025-08-07 23:10:17.447 | INFO     | __main__:main:96 | LLM configuration created for gemini model: gemini-2.5-flash
2025-08-07 23:10:17.447 | INFO     | llms.factory:create_provider:73 | Creating gemini provider with model: gemini-2.5-flash
2025-08-07 23:10:17.447 | INFO     | llms.base:_validate_environment:101 | Environment validation passed for gemini provider
2025-08-07 23:10:17.447 | SUCCESS  | llms.factory:create_provider:79 | Successfully created gemini provider
2025-08-07 23:10:17.447 | INFO     | __main__:main:104 | LLM provider created successfully: gemini(gemini-2.5-flash)
2025-08-07 23:10:17.949 | SUCCESS  | llms.base:get_model:113 | Successfully created model instance for gemini
2025-08-07 23:10:17.949 | INFO     | __main__:main:113 | Model instance retrieved successfully
2025-08-07 23:10:17.949 | INFO     | tools.github.factory:__init__:41 | GitHub API client initialized successfully
2025-08-07 23:10:17.949 | INFO     | tools.github.factory:tools:84 | Successfully created 21 GitHub tools
2025-08-07 23:10:17.949 | INFO     | __main__:main:126 | Successfully loaded 21 GitHub tools
2025-08-07 23:10:17.949 | INFO     | __main__:main:136 | Prometheus tool initialized successfully
2025-08-07 23:10:17.949 | ERROR    | __main__:main:146 | Failed to initialize Kubernetes tools : 'property' object is not callable
2025-08-07 23:10:17.949 | CRITICAL | __main__:main:247 | Critical error in main function: cannot access local variable 'kubernetes_tools' where it is not associated with a value
2025-08-07 23:10:17.949 | ERROR    | __main__:main:248 | Full traceback:
Traceback (most recent call last):

  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code

  File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 258, in <module>
    main()
    └ <function main at 0x0000022E1C5AE520>

> File "C:\Users\Raghu\Downloads\Incidence_response_agent\DevOps_Agent\src\main\react_agent.py", line 149, in main
    all_tools = github_tools + [kubernetes_tools]
                └ [ListRepositoriesTool(github_client=<tools.github.github_tool.GitHubAPIClient object at 0x0000022E21D9B8F0>), GetRepositoryTo...

UnboundLocalError: cannot access local variable 'kubernetes_tools' where it is not associated with a value
